@relation 'dataset-weka.filters.unsupervised.attribute.AddValues-C10-L6,7-weka.filters.unsupervised.attribute.AddValues-C11-L6,7,8-weka.filters.unsupervised.attribute.AddValues-C12-L6,7,8-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C15-L1-5-V-H'

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7}
@attribute outputs-2 {0,1,2,3,4,5,6,7,8}
@attribute outputs-3 {0,1,2,3,4,5,6,7,8}
@attribute outputs-4 {0,1,2,3,4,5}
@attribute outputs-5 {0,1,2,3,4,5}
@attribute outputs-6 {0,1,2,3,4}

@data
1340,'2018/10/08 17:11:28:169',32,-0.035294,0.05098,-0.003922,-0.003922,-1,-0.560784,?,?,?,?,2,?
1341,'2018/10/08 17:11:28:204',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.568627,?,?,?,?,2,?
1342,'2018/10/08 17:11:28:239',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.560784,?,?,?,?,2,?
1343,'2018/10/08 17:11:28:269',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.552941,?,?,?,?,2,?
1344,'2018/10/08 17:11:28:305',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.552941,?,?,?,?,2,?
1345,'2018/10/08 17:11:28:338',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.545098,?,?,?,?,2,?
1346,'2018/10/08 17:11:28:368',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.545098,?,?,?,?,2,?
1347,'2018/10/08 17:11:28:402',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.545098,?,?,?,?,2,?
1348,'2018/10/08 17:11:28:436',32,-0.035294,0.05098,-0.003922,-0.003922,-1,-0.537255,?,?,?,?,2,?
1349,'2018/10/08 17:11:28:471',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.521569,?,?,?,?,2,?
1350,'2018/10/08 17:11:28:504',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.513726,?,?,?,?,2,?
1351,'2018/10/08 17:11:28:536',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.482353,?,?,?,?,2,?
1352,'2018/10/08 17:11:28:568',32,-0.035294,0.05098,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1353,'2018/10/08 17:11:28:605',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1354,'2018/10/08 17:11:28:635',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1355,'2018/10/08 17:11:28:668',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1356,'2018/10/08 17:11:28:705',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.458824,?,?,?,?,2,?
1357,'2018/10/08 17:11:28:738',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1358,'2018/10/08 17:11:28:768',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1359,'2018/10/08 17:11:28:802',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.458824,?,?,?,?,2,?
1360,'2018/10/08 17:11:28:837',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1361,'2018/10/08 17:11:28:870',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1362,'2018/10/08 17:11:28:904',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1363,'2018/10/08 17:11:28:936',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.47451,?,?,?,?,2,?
1364,'2018/10/08 17:11:28:970',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1365,'2018/10/08 17:11:29:004',32,-0.035294,0.05098,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1366,'2018/10/08 17:11:29:036',32,-0.035294,0.05098,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1367,'2018/10/08 17:11:29:071',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1368,'2018/10/08 17:11:29:102',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.47451,?,?,?,?,2,?
1369,'2018/10/08 17:11:29:140',32,-0.035294,0.05098,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1370,'2018/10/08 17:11:29:169',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1371,'2018/10/08 17:11:29:204',32,-0.035294,0.05098,-0.003922,-0.003922,-1,-0.466667,?,?,?,?,2,?
1372,'2018/10/08 17:11:29:237',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.47451,?,?,?,?,2,?
1373,'2018/10/08 17:11:29:268',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.47451,?,?,?,?,2,?
1374,'2018/10/08 17:11:29:302',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.47451,?,?,?,?,2,?
1375,'2018/10/08 17:11:29:335',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.47451,?,?,?,?,2,?
1376,'2018/10/08 17:11:29:369',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.482353,?,?,?,?,2,?
1377,'2018/10/08 17:11:29:407',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.47451,?,?,?,?,2,?
1378,'2018/10/08 17:11:29:437',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.482353,?,?,?,?,2,?
1379,'2018/10/08 17:11:32:768',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.082353,?,?,?,?,3,?
1380,'2018/10/08 17:11:32:802',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.082353,?,?,?,?,3,?
1381,'2018/10/08 17:11:32:837',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.082353,?,?,?,?,3,?
1382,'2018/10/08 17:11:32:871',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.082353,?,?,?,?,3,?
1383,'2018/10/08 17:11:32:901',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.090196,?,?,?,?,3,?
1384,'2018/10/08 17:11:32:936',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.090196,?,?,?,?,3,?
1385,'2018/10/08 17:11:32:970',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.098039,?,?,?,?,3,?
1386,'2018/10/08 17:11:33:003',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.090196,?,?,?,?,3,?
1387,'2018/10/08 17:11:33:036',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.090196,?,?,?,?,3,?
1388,'2018/10/08 17:11:33:069',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.090196,?,?,?,?,3,?
1389,'2018/10/08 17:11:33:103',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.090196,?,?,?,?,3,?
1390,'2018/10/08 17:11:33:135',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.098039,?,?,?,?,3,?
1391,'2018/10/08 17:11:33:168',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.098039,?,?,?,?,3,?
1392,'2018/10/08 17:11:33:203',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.098039,?,?,?,?,3,?
1393,'2018/10/08 17:11:33:236',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.105882,?,?,?,?,3,?
1394,'2018/10/08 17:11:33:270',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.105882,?,?,?,?,3,?
1395,'2018/10/08 17:11:33:304',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.105882,?,?,?,?,3,?
1396,'2018/10/08 17:11:33:336',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.105882,?,?,?,?,3,?
1397,'2018/10/08 17:11:33:371',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.113726,?,?,?,?,3,?
1398,'2018/10/08 17:11:33:402',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.113726,?,?,?,?,3,?
1399,'2018/10/08 17:11:33:436',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.121569,?,?,?,?,3,?
1400,'2018/10/08 17:11:33:470',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.113726,?,?,?,?,3,?
1401,'2018/10/08 17:11:33:504',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.121569,?,?,?,?,3,?
1402,'2018/10/08 17:11:33:536',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.129412,?,?,?,?,3,?
1403,'2018/10/08 17:11:33:570',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.129412,?,?,?,?,3,?
1404,'2018/10/08 17:11:33:604',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.129412,?,?,?,?,3,?
1405,'2018/10/08 17:11:33:634',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.129412,?,?,?,?,3,?
1406,'2018/10/08 17:11:33:668',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.129412,?,?,?,?,3,?
1407,'2018/10/08 17:11:33:703',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.121569,?,?,?,?,3,?
1408,'2018/10/08 17:11:33:735',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.129412,?,?,?,?,3,?
1409,'2018/10/08 17:11:33:771',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.129412,?,?,?,?,3,?
1410,'2018/10/08 17:11:33:804',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.129412,?,?,?,?,3,?
1411,'2018/10/08 17:11:33:835',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.129412,?,?,?,?,3,?
1412,'2018/10/08 17:11:33:871',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.129412,?,?,?,?,3,?
1413,'2018/10/08 17:11:33:905',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.129412,?,?,?,?,3,?
1414,'2018/10/08 17:11:33:934',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.129412,?,?,?,?,3,?
1415,'2018/10/08 17:11:33:969',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.129412,?,?,?,?,3,?
1416,'2018/10/08 17:11:34:003',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.137255,?,?,?,?,3,?
1417,'2018/10/08 17:11:34:038',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.137255,?,?,?,?,3,?
1418,'2018/10/08 17:11:34:069',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.137255,?,?,?,?,3,?
1419,'2018/10/08 17:11:34:102',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.137255,?,?,?,?,3,?
1420,'2018/10/08 17:11:34:135',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.137255,?,?,?,?,3,?
1421,'2018/10/08 17:11:34:171',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.137255,?,?,?,?,3,?
1422,'2018/10/08 17:11:34:201',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.137255,?,?,?,?,3,?
1423,'2018/10/08 17:11:34:235',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.137255,?,?,?,?,3,?
1424,'2018/10/08 17:11:34:270',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.137255,?,?,?,?,3,?
1425,'2018/10/08 17:11:34:302',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.137255,?,?,?,?,3,?
1426,'2018/10/08 17:11:34:337',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.145098,?,?,?,?,3,?
1427,'2018/10/08 17:11:34:372',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.145098,?,?,?,?,3,?
1428,'2018/10/08 17:11:34:404',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.145098,?,?,?,?,3,?
1429,'2018/10/08 17:11:34:438',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.145098,?,?,?,?,3,?
1430,'2018/10/08 17:11:34:468',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.145098,?,?,?,?,3,?
1431,'2018/10/08 17:11:34:501',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.152941,?,?,?,?,3,?
1432,'2018/10/08 17:11:34:536',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.145098,?,?,?,?,3,?
1433,'2018/10/08 17:11:34:570',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.145098,?,?,?,?,3,?
1434,'2018/10/08 17:11:34:601',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.152941,?,?,?,?,3,?
1435,'2018/10/08 17:11:34:636',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.152941,?,?,?,?,3,?
1436,'2018/10/08 17:11:34:670',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.160784,?,?,?,?,3,?
1437,'2018/10/08 17:11:34:702',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.160784,?,?,?,?,3,?
1438,'2018/10/08 17:11:34:735',33,0.05098,0.043137,-0.003922,-0.003922,-1,0.160784,?,?,?,?,3,?
1439,'2018/10/08 17:11:34:769',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.160784,?,?,?,?,3,?
1440,'2018/10/08 17:11:34:801',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.160784,?,?,?,?,3,?
1441,'2018/10/08 17:11:34:835',33,0.043137,0.043137,-0.003922,-0.003922,-1,0.168628,?,?,?,?,3,?
1442,'2018/10/08 17:11:37:268',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.654902,?,?,?,?,4,?
1443,'2018/10/08 17:11:37:301',34,0.043137,0.027451,-0.003922,-0.003922,-1,0.654902,?,?,?,?,4,?
1444,'2018/10/08 17:11:37:335',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.662745,?,?,?,?,4,?
1445,'2018/10/08 17:11:37:372',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.662745,?,?,?,?,4,?
1446,'2018/10/08 17:11:37:404',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.670588,?,?,?,?,4,?
1447,'2018/10/08 17:11:37:435',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.686275,?,?,?,?,4,?
1448,'2018/10/08 17:11:37:469',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.686275,?,?,?,?,4,?
1449,'2018/10/08 17:11:37:506',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.686275,?,?,?,?,4,?
1450,'2018/10/08 17:11:37:538',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.686275,?,?,?,?,4,?
1451,'2018/10/08 17:11:37:572',34,0.043137,0.027451,-0.003922,-0.003922,-1,0.694118,?,?,?,?,4,?
1452,'2018/10/08 17:11:37:605',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.709804,?,?,?,?,4,?
1453,'2018/10/08 17:11:37:635',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1454,'2018/10/08 17:11:37:668',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1455,'2018/10/08 17:11:37:701',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.709804,?,?,?,?,4,?
1456,'2018/10/08 17:11:37:735',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1457,'2018/10/08 17:11:37:771',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.709804,?,?,?,?,4,?
1458,'2018/10/08 17:11:37:802',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1459,'2018/10/08 17:11:37:835',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1460,'2018/10/08 17:11:37:872',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.709804,?,?,?,?,4,?
1461,'2018/10/08 17:11:37:902',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1462,'2018/10/08 17:11:37:935',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1463,'2018/10/08 17:11:37:969',34,0.043137,0.027451,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1464,'2018/10/08 17:11:38:003',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1465,'2018/10/08 17:11:38:036',34,0.043137,0.027451,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1466,'2018/10/08 17:11:38:073',34,0.043137,0.027451,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1467,'2018/10/08 17:11:38:102',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1468,'2018/10/08 17:11:38:135',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1469,'2018/10/08 17:11:38:170',34,0.043137,0.027451,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1470,'2018/10/08 17:11:38:202',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1471,'2018/10/08 17:11:38:235',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1472,'2018/10/08 17:11:38:270',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1473,'2018/10/08 17:11:38:305',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1474,'2018/10/08 17:11:38:335',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1475,'2018/10/08 17:11:38:369',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1476,'2018/10/08 17:11:38:402',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1477,'2018/10/08 17:11:38:437',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.717647,?,?,?,?,4,?
1478,'2018/10/08 17:11:38:469',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.709804,?,?,?,?,4,?
1479,'2018/10/08 17:11:38:502',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.694118,?,?,?,?,4,?
1480,'2018/10/08 17:11:38:537',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.686275,?,?,?,?,4,?
1481,'2018/10/08 17:11:38:570',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.678431,?,?,?,?,4,?
1482,'2018/10/08 17:11:38:602',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.678431,?,?,?,?,4,?
1483,'2018/10/08 17:11:38:636',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.678431,?,?,?,?,4,?
1484,'2018/10/08 17:11:38:670',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.678431,?,?,?,?,4,?
1485,'2018/10/08 17:11:38:705',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.678431,?,?,?,?,4,?
1486,'2018/10/08 17:11:38:736',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.678431,?,?,?,?,4,?
1487,'2018/10/08 17:11:38:769',34,0.043137,0.027451,-0.003922,-0.003922,-1,0.678431,?,?,?,?,4,?
1488,'2018/10/08 17:11:38:802',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.678431,?,?,?,?,4,?
1489,'2018/10/08 17:11:38:835',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.686275,?,?,?,?,4,?
1490,'2018/10/08 17:11:38:868',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.686275,?,?,?,?,4,?
1491,'2018/10/08 17:11:38:902',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.686275,?,?,?,?,4,?
1492,'2018/10/08 17:11:38:936',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.678431,?,?,?,?,4,?
1493,'2018/10/08 17:11:38:968',34,0.043137,0.019608,-0.003922,-0.003922,-1,0.686275,?,?,?,?,4,?
1494,'2018/10/08 17:11:39:001',34,0.043137,0.027451,-0.003922,-0.003922,-1,0.678431,?,?,?,?,4,?
1495,'2018/10/08 17:11:39:036',34,0.043137,0.027451,-0.003922,-0.003922,-1,0.686275,?,?,?,?,4,?
1496,'2018/10/08 17:11:39:071',34,0.043137,0.027451,-0.003922,-0.003922,-1,0.678431,?,?,?,?,4,?
1497,'2018/10/08 17:11:39:104',34,0.043137,0.027451,-0.003922,-0.003922,-1,0.670588,?,?,?,?,4,?
1498,'2018/10/08 17:11:42:569',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1499,'2018/10/08 17:11:42:604',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1500,'2018/10/08 17:11:42:638',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1501,'2018/10/08 17:11:42:670',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1502,'2018/10/08 17:11:42:704',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1503,'2018/10/08 17:11:42:738',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1504,'2018/10/08 17:11:42:771',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1505,'2018/10/08 17:11:42:804',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1506,'2018/10/08 17:11:42:837',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1507,'2018/10/08 17:11:42:871',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1508,'2018/10/08 17:11:42:903',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1509,'2018/10/08 17:11:42:937',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1510,'2018/10/08 17:11:42:970',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1511,'2018/10/08 17:11:43:004',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1512,'2018/10/08 17:11:43:038',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1513,'2018/10/08 17:11:43:071',35,0.043137,0.027451,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1514,'2018/10/08 17:11:43:103',35,0.043137,0.027451,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1515,'2018/10/08 17:11:43:137',35,0.043137,0.027451,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1516,'2018/10/08 17:11:43:170',35,0.043137,0.027451,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1517,'2018/10/08 17:11:43:204',35,0.043137,0.019608,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1518,'2018/10/08 17:11:43:238',35,0.043137,0.027451,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1519,'2018/10/08 17:11:43:272',35,0.043137,0.027451,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1520,'2018/10/08 17:11:43:305',35,0.043137,0.027451,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1521,'2018/10/08 17:11:43:338',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1522,'2018/10/08 17:11:43:371',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1523,'2018/10/08 17:11:43:403',35,0.043137,0.027451,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1524,'2018/10/08 17:11:43:436',35,0.043137,0.027451,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1525,'2018/10/08 17:11:43:471',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1526,'2018/10/08 17:11:43:505',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1527,'2018/10/08 17:11:43:538',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1528,'2018/10/08 17:11:43:573',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1529,'2018/10/08 17:11:43:604',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1530,'2018/10/08 17:11:43:638',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1531,'2018/10/08 17:11:43:670',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1532,'2018/10/08 17:11:43:705',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1533,'2018/10/08 17:11:43:738',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1534,'2018/10/08 17:11:43:769',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1535,'2018/10/08 17:11:43:804',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1536,'2018/10/08 17:11:43:837',35,0.043137,0.043137,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1537,'2018/10/08 17:11:43:871',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1538,'2018/10/08 17:11:43:903',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1539,'2018/10/08 17:11:43:938',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1540,'2018/10/08 17:11:43:970',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1541,'2018/10/08 17:11:44:004',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1542,'2018/10/08 17:11:44:039',35,0.043137,0.035294,-0.003922,-0.003922,-1,1,?,?,?,?,5,?
1788,'2018/10/08 17:16:14:105',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1789,'2018/10/08 17:16:14:137',41,0.003922,-0.019608,0.011765,0.019608,-1,-1,?,?,?,?,?,1
1790,'2018/10/08 17:16:14:177',41,0.003922,-0.011765,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1791,'2018/10/08 17:16:14:205',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1792,'2018/10/08 17:16:14:239',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1793,'2018/10/08 17:16:14:273',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1794,'2018/10/08 17:16:14:303',41,0.003922,-0.019608,0.011765,0.019608,-1,-1,?,?,?,?,?,1
1795,'2018/10/08 17:16:14:339',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1796,'2018/10/08 17:16:14:371',41,0.003922,-0.019608,0.011765,0.019608,-1,-1,?,?,?,?,?,1
1797,'2018/10/08 17:16:14:406',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1798,'2018/10/08 17:16:14:438',41,0.003922,-0.019608,0.011765,0.019608,-1,-1,?,?,?,?,?,1
1799,'2018/10/08 17:16:14:470',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
1800,'2018/10/08 17:16:14:506',41,0.003922,-0.019608,0.011765,0.011765,-1,-1,?,?,?,?,?,1
